image_path,question,answer
images/train/61MwAeUTpRL.jpg,What is the weight of this item ?,1.0 gram
images/train/41sSAL2Ie2L.jpg,What is the weight of this item ?,9001.0 gram
images/train/515KapTkVoL.jpg,What is the weight of this item ?,0.026 pound
images/train/61kvVNh0jgL.jpg,What is the weight of this item ?,27.7 kilogram
images/train/615PDQH77KL.jpg,What is the weight of this item ?,100.0 gram
images/train/51TNTDxA85L.jpg,What is the depth of this item ?,27.5 centimetre
images/train/71Qdb83+myL.jpg,What is the weight of this item ?,112 gram
images/train/618MpC4PcRL.jpg,What is the width of this item ?,20.0 centimetre
images/train/51Am6F0X-9S.jpg,What is the height of this item ?,36.0 millimetre
images/train/51E-f6TKlvL.jpg,What is the height of this item ?,31.5 centimetre
images/train/61CBoYSWbTL.jpg,What is the width of this item ?,10.24 inch
images/train/5193qgkDlaL.jpg,What is the height of this item ?,110.0 centimetre
images/train/61dlUj-dgaL.jpg,What is the weight of this item ?,35.2 gram
images/train/61DQN5nJrXL.jpg,What is the height of this item ?,25.0 centimetre
images/train/61DrtFOiJHL.jpg,What is the height of this item ?,4.7 inch
images/train/51U12Ig3PqL.jpg,What is the weight of this item ?,3.0 gram
images/train/71Km+Jnc4OL.jpg,What is the weight of this item ?,2.0 kilogram
images/train/6100iLSBWbL.jpg,What is the depth of this item ?,80.5 inch
images/train/51XCa-8QWiL.jpg,What is the width of this item ?,7.9 centimetre
images/train/61kccj9q1gL.jpg,What is the weight of this item ?,11.0 kilogram
images/train/51vBCq4oUbS.jpg,What is the weight of this item ?,0.1 kilogram
images/train/71-Qz1UEpYL.jpg,What is the weight of this item ?,100.0 gram
images/train/511vZ3acQeL.jpg,What is the width of this item ?,48.0 inch
images/train/21au0exiXaL.jpg,What is the weight of this item ?,100.0 gram
images/train/51EpAWjiO6L.jpg,What is the width of this item ?,29.5 centimetre
images/train/51h6p7BxNnL.jpg,What is the depth of this item ?,28.0 centimetre
images/train/71gbgvOa1RL.jpg,What is the weight of this item ?,10 kilogram
images/train/51bBdbQWljL.jpg,What is the height of this item ?,13.5 centimetre
images/train/513dL587h9L.jpg,What is the width of this item ?,50.0 centimetre
images/train/61N7VZy-y-L.jpg,What is the voltage of this item ?,5.0 volt
images/train/81o7jAxzesS.jpg,What is the weight of this item ?,125 gram
images/train/81YPQ1HpUJL.jpg,What is the weight of this item ?,7.0 gram
images/train/61AWCUu8C+L.jpg,What is the depth of this item ?,36.0 inch
images/train/51RqTDy7GPL.jpg,What is the width of this item ?,9.0 centimetre
images/train/71eBFtrPEJL.jpg,What is the voltage of this item ?,"[85.0, 265.0] volt"
images/train/81+zg1mje4L.jpg,What is the weight of this item ?,24.0 gram
images/train/51eC1t7ex0L.jpg,What is the depth of this item ?,340.0 millimetre
images/train/71utacdggeL.jpg,What is the weight of this item ?,45.0 kilogram
images/train/811x7M15jFL.jpg,What is the weight of this item ?,4.12 ounce
images/train/61cr8KNw5JL.jpg,What is the weight of this item ?,6.0 milligram
images/train/71QNF3do8pL.jpg,What is the weight of this item ?,2 kilogram
images/train/51iqAVLou6L.jpg,What is the depth of this item ?,189.0 millimetre
images/train/51EQqLK5VLL.jpg,What is the height of this item ?,1.6 inch
images/train/514tSjn2f7L.jpg,What is the height of this item ?,77.2 centimetre
images/train/71MyVMKtajL.jpg,What is the voltage of this item ?,3.0 volt
images/train/71yPUYaFdvL.jpg,What is the weight of this item ?,60.0 gram
images/train/81UhgH5UIaL.jpg,What is the voltage of this item ?,48.0 volt
images/train/51gQPvCTMSL.jpg,What is the height of this item ?,5.0 inch
images/train/61wmDXev4qL.jpg,What is the weight of this item ?,9.5 kilogram
images/train/6187GX8GgfL.jpg,What is the height of this item ?,0.232 metre
images/train/51khqZdd9mL.jpg,What is the height of this item ?,13.0 inch
images/train/51fsGDmgj6L.jpg,What is the height of this item ?,77.0 centimetre
images/train/615LZEP8KbL.jpg,What is the depth of this item ?,3.0 metre
images/train/51Xv7L9xZOL.jpg,What is the depth of this item ?,18.0 centimetre
images/train/51Gg+xIjPoL.jpg,What is the depth of this item ?,6.93 inch
images/train/81rJ3zkoLKL.jpg,What is the weight of this item ?,1200.0 gram
images/train/51TYcMLyE+L.jpg,What is the width of this item ?,4.0 centimetre
images/train/71rqi+K4CFL.jpg,What is the wattage of this item ?,100.0 watt
images/train/713C11HJdHS.jpg,What is the weight of this item ?,50.0 milligram
images/train/61h2L6MQXBL.jpg,What is the voltage of this item ?,230.0 volt
images/train/81Kj7JwX3QL.jpg,What is the weight of this item ?,50.0 gram
images/train/71BJg7dL56L.jpg,What is the voltage of this item ?,24.0 volt
images/train/51WQu0stYsL.jpg,What is the width of this item ?,23.0 inch
images/train/810bsIHyZGL.jpg,What is the weight of this item ?,60.0 gram
images/train/51YZ2VqAhOL.jpg,What is the weight of this item ?,1000.0 gram
images/train/61PTJn3f1lL.jpg,What is the weight of this item ?,1 kilogram
images/train/51em0+xFSbL.jpg,What is the depth of this item ?,194.0 millimetre
images/train/51+3lb9JDdL.jpg,What is the width of this item ?,9.0 inch
images/train/61EiM6m+XwL.jpg,What is the height of this item ?,56.0 centimetre
images/train/51r+xpPq2uS.jpg,What is the height of this item ?,4.3 inch
images/train/71Zvvghs9ML.jpg,What is the weight of this item ?,560.0 gram
images/train/61aF17sHp3L.jpg,What is the weight of this item ?,707.0 gram
images/train/51Wbu3N0vRL.jpg,What is the height of this item ?,26.1 centimetre
images/train/61+8xtJ6O0L.jpg,What is the height of this item ?,75.0 centimetre
images/train/61BFmBChekL.jpg,What is the height of this item ?,90.0 centimetre
images/train/31J+xu4SVkS.jpg,What is the width of this item ?,90.0 centimetre
images/train/61+X0y0ppoL.jpg,What is the weight of this item ?,1 kilogram
images/train/6179BL9ogZL.jpg,What is the width of this item ?,8.5 centimetre
images/train/51vJpHqmeqL.jpg,What is the weight of this item ?,45.0 kilogram
images/train/51KACzDdwKL.jpg,What is the depth of this item ?,52.0 millimetre
images/train/31uLqpcWcUL.jpg,What is the voltage of this item ?,1.2 volt
images/train/71tXRYqBMiL.jpg,What is the volume of this item ?,16.0 fluid ounce
images/train/619xoe3FDhL.jpg,What is the height of this item ?,9.0 millimetre
images/train/51smett0tPL.jpg,What is the depth of this item ?,14.0 inch
images/train/7109-LwDLrL.jpg,What is the weight of this item ?,767.0 gram
images/train/51ZR1UZqR3L.jpg,What is the weight of this item ?,50 gram
images/train/51Sd6W+JONL.jpg,What is the width of this item ?,5.7 centimetre
images/train/618r37LzQXL.jpg,What is the height of this item ?,4.0 inch
images/train/81y1FZcfrRL.jpg,What is the weight of this item ?,450 gram
images/train/51AUt33e3rL.jpg,What is the depth of this item ?,5.1 inch
images/train/71ChD0Z59pL.jpg,What is the weight of this item ?,3 kilogram
images/train/81odppVOz2L.jpg,What is the weight of this item ?,100 gram
images/train/61-7E1ZckTL.jpg,What is the depth of this item ?,36.0 inch
images/train/613SE7lnV8L.jpg,What is the depth of this item ?,60.0 millimetre
images/train/71HwM9ZounL.jpg,What is the weight of this item ?,3.0 pound
images/train/71HVf4-uHyL.jpg,What is the weight of this item ?,500 gram
images/train/61GiAuB80OL.jpg,What is the weight recommendation of this item ?,100.0 gram
images/train/81uLAfDZA4L.jpg,What is the wattage of this item ?,5.0 watt
images/train/51tg-3oWGcL.jpg,What is the height of this item ?,6.5 inch
images/train/619A7HAJ3QL.jpg,What is the width of this item ?,2.3 inch
images/train/51CucICZvBL.jpg,What is the width of this item ?,240.0 millimetre
images/train/615ORRXNy7L.jpg,What is the height of this item ?,13.0 inch
images/train/81H7cHKUqyL.jpg,What is the voltage of this item ?,115.0 volt
images/train/51q2hscOdzL.jpg,What is the width of this item ?,5.9 inch
images/train/71Y9y7yMUbL.jpg,What is the weight of this item ?,50.0 milligram
images/train/61PW8BG66DL.jpg,What is the weight of this item ?,370.0 gram
images/train/61B8MQPjb0L.jpg,What is the depth of this item ?,63.0 centimetre
images/train/612dj5CKWpL.jpg,What is the width of this item ?,7.8 centimetre
images/train/51xVq8l1G8L.jpg,What is the height of this item ?,12.7 centimetre
images/train/611I5HlyCUL.jpg,What is the depth of this item ?,7.8 inch
images/train/81uXGShcJ6L.jpg,What is the weight recommendation of this item ?,10 kilogram
images/train/81uv3m45R+L.jpg,What is the weight of this item ?,100.0 gram
images/train/613XUzGW+eL.jpg,What is the width of this item ?,334.0 centimetre
images/train/41PxMVFWcwS.jpg,What is the weight of this item ?,"[4.0, 7.0] kilogram"
images/train/51psXDO06VL.jpg,What is the width of this item ?,6.5 foot
images/train/51-4sZ2OvbL.jpg,What is the depth of this item ?,200.0 centimetre
images/train/61Ei7tHO1SL.jpg,What is the height of this item ?,32.0 millimetre
images/train/9153QCsG9SL.jpg,What is the weight of this item ?,2.0 ounce
images/train/61CzOBGe8iL.jpg,What is the width of this item ?,56.0 inch
images/train/71TyM5hiUrL.jpg,What is the voltage of this item ?,48.0 volt
images/train/61-P33MJWmL.jpg,What is the width of this item ?,6.52 inch
images/train/612NXBmkUsL.jpg,What is the weight of this item ?,1200.0 milligram
images/train/81KEUb1HpzL.jpg,What is the wattage of this item ?,4.0 watt
images/train/61oUN53fccS.jpg,What is the voltage of this item ?,115.0 volt
images/train/51PX2gotqSL.jpg,What is the width of this item ?,750.0 centimetre
images/train/61VDg05wxwL.jpg,What is the weight of this item ?,32.0 gram
images/train/51yRIrH7TyS.jpg,What is the weight of this item ?,9.5 gram
images/train/51PhIAjus0L.jpg,What is the height of this item ?,4.5 centimetre
images/train/71q-v4eICYL.jpg,What is the wattage of this item ?,40.0 watt
images/train/715lIIqUFKL.jpg,What is the voltage of this item ?,240.0 volt
images/train/61VEdbIs8qL.jpg,What is the weight of this item ?,150.0 kilogram
images/train/61-8nPiaZ+L.jpg,What is the depth of this item ?,148.0 millimetre
images/train/618ibSW1BXL.jpg,What is the depth of this item ?,95.0 centimetre
images/train/71fgk5VhkYL.jpg,What is the weight of this item ?,50.0 gram
images/train/71K9rcGJvLL.jpg,What is the wattage of this item ?,60.0 watt
images/train/81iXztZyB5L.jpg,What is the voltage of this item ?,48.0 volt
images/train/91cLZw4M-ZL.jpg,What is the weight of this item ?,350.0 gram
images/train/91iVT7DquuL.jpg,What is the weight of this item ?,14.2 ounce
images/train/712SAB9bnUL.jpg,What is the weight of this item ?,328.0 gram
images/train/71ZuPegf9dL.jpg,What is the volume of this item ?,240.0 millilitre
images/train/61PUIY71n4L.jpg,What is the voltage of this item ?,110.0 volt
images/train/619xU-7IeGL.jpg,What is the width of this item ?,10.0 centimetre
images/train/61+ux9iT03L.jpg,What is the width of this item ?,330.0 millimetre
images/train/519CcvU6KhL.jpg,What is the depth of this item ?,9.0 centimetre
images/train/41W7p5PRTVS.jpg,What is the height of this item ?,149.0 millimetre
images/train/81l3bRLAtAL.jpg,What is the volume of this item ?,240.0 millilitre
images/train/51pwruEluHL.jpg,What is the weight of this item ?,2.2 ounce
images/train/51J0PE56D8L.jpg,What is the height of this item ?,36.0 centimetre
images/train/518s7OoWaRS.jpg,What is the depth of this item ?,49.0 centimetre
images/train/61wOa6em-CL.jpg,What is the weight of this item ?,50 gram
images/train/51ZZNHGlATS.jpg,What is the height of this item ?,27.0 inch
images/train/51lAOeT-0BL.jpg,What is the weight of this item ?,10.58 ounce
images/train/81wAA0i+B0L.jpg,What is the weight of this item ?,1000.0 milligram
images/train/61FuciKwdcL.jpg,What is the width of this item ?,7.5 centimetre
images/train/41nKPiNNkOL.jpg,What is the width of this item ?,110.0 centimetre
images/train/61XNyc-uvlL.jpg,What is the weight of this item ?,40.0 gram
images/train/51dVMb2Wa+L.jpg,What is the width of this item ?,46.5 centimetre
images/train/615w9gkeQ+L.jpg,What is the depth of this item ?,6.0 foot
images/train/616CyYN6fmL.jpg,What is the depth of this item ?,16.06 inch
images/train/61sb68AK0IL.jpg,What is the weight of this item ?,200 gram
images/train/61+Av3k1b5L.jpg,What is the height of this item ?,61.0 centimetre
images/train/51u6UbYjrzL.jpg,What is the depth of this item ?,18.0 centimetre
images/train/91Zh2akj2DL.jpg,What is the weight of this item ?,400.0 gram
images/train/41nwL3uXsJL.jpg,What is the height of this item ?,60.0 centimetre
images/train/619pGUG-PAL.jpg,What is the width of this item ?,67.3 centimetre
images/train/615pq8xssML.jpg,What is the weight of this item ?,10 kilogram to 30 kilogram
images/train/61UoarCkS3L.jpg,What is the weight of this item ?,50.0 gram
images/train/615E18sqysL.jpg,What is the volume of this item ?,75.0 millilitre
images/train/615t9EoVqHL.jpg,What is the height of this item ?,3.1 centimetre
images/train/619w+gtinzL.jpg,What is the width of this item ?,8.5 centimetre
images/train/71Pao500cqL.jpg,What is the voltage of this item ?,94.0 volt
images/train/31adqhzE7SL.jpg,What is the width of this item ?,6.2 inch
images/train/61rMKBqc+PL.jpg,What is the weight of this item ?,19.1 gram
images/train/51CUth8+mbL.jpg,What is the height of this item ?,138.0 millimetre
images/train/51wgsA7jUaL.jpg,What is the weight of this item ?,285.0 gram
images/train/611zhH3qFIL.jpg,What is the width of this item ?,40.0 millimetre
images/train/71Uyo53QshL.jpg,What is the weight of this item ?,0.85 kilogram
images/train/31IMBVPJ14L.jpg,What is the height of this item ?,73.4 centimetre
images/train/81RcYBw50EL.jpg,What is the weight of this item ?,25 gram
images/train/61+Bu0H8eBL.jpg,What is the voltage of this item ?,12.0 volt
images/train/51-mDLA5b8L.jpg,What is the width of this item ?,1.57 inch
images/train/61oOtPK0-xL.jpg,What is the weight of this item ?,87.3 gram
images/train/51Kbo5zMFBL.jpg,What is the depth of this item ?,8.0 centimetre
images/train/71RzM8YIILL.jpg,What is the wattage of this item ?,60.0 watt
images/train/71aZPqQSVzL.jpg,What is the weight of this item ?,3.0 pound
images/train/5117o6yekeL.jpg,What is the height of this item ?,340.0 millimetre
images/train/61B1vyrbotL.jpg,What is the depth of this item ?,80.0 millimetre
images/train/719oo0+FpuL.jpg,What is the voltage of this item ?,220.0 volt
images/train/515PuSxZmdS.jpg,What is the height of this item ?,2.9 inch
images/train/6170GWEOKUL.jpg,What is the width of this item ?,6.5 centimetre
images/train/518t46ik9bL.jpg,What is the depth of this item ?,8.0 centimetre
images/train/81J63mK7cyL.jpg,What is the weight of this item ?,50.0 gram
images/train/61+mpEMtxjL.jpg,What is the width of this item ?,45.2 inch
images/train/51FVY6fIDbL.jpg,What is the height of this item ?,25.0 centimetre
images/train/515nBZiB1VL.jpg,What is the weight of this item ?,1.1 kilogram
images/train/71UkVLSh+lL.jpg,What is the weight of this item ?,389.97 gram
images/train/71npFYvL9TL.jpg,What is the weight of this item ?,28.0 ounce
images/train/51EHfQcHbJL.jpg,What is the weight of this item ?,135.0 gram
images/train/51I2DHQVcSL.jpg,What is the width of this item ?,31.5 inch
images/train/71kqWAbJs-L.jpg,What is the weight of this item ?,300.0 gram
images/train/612EQfRmUUL.jpg,What is the height of this item ?,14.5 centimetre
images/train/61twyiv6QPL.jpg,What is the weight recommendation of this item ?,130 kilogram
images/train/51qlu-NQu5L.jpg,What is the height of this item ?,28.0 centimetre
images/train/71OALWecu+L.jpg,What is the weight of this item ?,58 gram
images/train/618FLCoqeXL.jpg,What is the weight of this item ?,100.0 gram
images/train/519lADxz+PL.jpg,What is the weight of this item ?,80 gram
images/train/6193q9pMyAL.jpg,What is the depth of this item ?,13.5 centimetre
images/train/510OmYt-XwL.jpg,What is the width of this item ?,30.0 millimetre
images/train/6131wyWtcJL.jpg,What is the weight of this item ?,17.6 ounce
images/train/51aCY3bJ4AL.jpg,What is the voltage of this item ?,220.0 volt
images/train/51Fe3hy-yfS.jpg,What is the depth of this item ?,40.0 millimetre
images/train/615SuTUzA5L.jpg,What is the weight recommendation of this item ?,105 kilogram
images/train/51mBthpS0QL.jpg,What is the width of this item ?,37.0 centimetre
images/train/811xOcpagFL.jpg,What is the weight of this item ?,368.0 gram
images/train/71GT0gsAfaL.jpg,What is the weight of this item ?,4.0 ton
images/train/51XplOwCboL.jpg,What is the depth of this item ?,40.0 centimetre
images/train/51iNaaxR8fL.jpg,What is the depth of this item ?,1.18 foot
images/train/71LWAKH9BOL.jpg,What is the weight of this item ?,1.0 kilogram
images/train/616b6kTpLwL.jpg,What is the wattage of this item ?,6.0 kilowatt hour
images/train/51ilB7s0WPL.jpg,What is the depth of this item ?,7.5 centimetre
images/train/71Mu87UpBxL.jpg,What is the voltage of this item ?,12.0 volt
images/train/613RwSYIroL.jpg,What is the width of this item ?,3.0 inch
images/train/41OwwRzsUpL.jpg,What is the depth of this item ?,250.0 centimetre
images/train/515rzJFZAPL.jpg,What is the width of this item ?,50.0 millimetre
images/train/41hTlvmBVKL.jpg,What is the height of this item ?,22.0 centimetre
images/train/51VVULcU7NL.jpg,What is the height of this item ?,23.2 inch
images/train/51+RJPXJmSL.jpg,What is the width of this item ?,60.0 centimetre
images/train/517Ja8NlGlL.jpg,What is the height of this item ?,58.5 millimetre
images/train/71gDmYALTES.jpg,What is the weight of this item ?,840.0 gram
images/train/41+KrmZZrBL.jpg,What is the weight of this item ?,70.0 kilogram
images/train/71CtxuDGuVL.jpg,What is the weight of this item ?,25 kilogram
images/train/61+amQLIQWL.jpg,What is the weight of this item ?,200 gram
images/train/61G3jUMf03L.jpg,What is the height of this item ?,19.6 inch
images/train/41nnmtNZ5bL.jpg,What is the depth of this item ?,20.0 centimetre
images/train/61Cgvu4krnL.jpg,What is the depth of this item ?,13.5 centimetre
images/train/21jpeKcd2pL.jpg,What is the voltage of this item ?,3.2 volt
images/train/71lL1sIUNgL.jpg,What is the weight of this item ?,10.0 gram
images/train/51zJaH468WL.jpg,What is the depth of this item ?,60.0 millimetre
images/train/51Obzgsb+PL.jpg,What is the height of this item ?,89.0 centimetre
images/train/61TJui7oz8L.jpg,What is the weight of this item ?,1500.0 milligram
images/train/51sdTl6FNbL.jpg,What is the weight of this item ?,45.0 gram
images/train/41M+Pa3MMZL.jpg,What is the height of this item ?,14.0 inch
images/train/41Ej5Fxfm9L.jpg,What is the height of this item ?,14.0 inch
images/train/51Db29yRJnL.jpg,What is the depth of this item ?,30.0 centimetre
images/train/71T42CaP6tL.jpg,What is the weight of this item ?,16.1 gram
images/train/51u3+vOth8L.jpg,What is the width of this item ?,17.3 inch
images/train/51ZgncfaSaL.jpg,What is the height of this item ?,7.4 inch
images/train/51OLE8-Z11L.jpg,What is the width of this item ?,320.0 millimetre
images/train/61X6FLTivpL.jpg,What is the weight of this item ?,30 gram
images/train/61+bIKqXMeL.jpg,What is the depth of this item ?,9.0 inch
images/train/61xOThgY+EL.jpg,What is the weight recommendation of this item ?,100 kilogram
images/train/51TMN7+xufL.jpg,What is the height of this item ?,9.8 inch
images/train/51aTPWg90JL.jpg,What is the width of this item ?,25.0 centimetre
images/train/71Bbqu5Ak1L.jpg,What is the weight of this item ?,750.0 gram
images/train/614k6p6L3lS.jpg,What is the width of this item ?,10.0 centimetre
images/train/61AVppqdBSL.jpg,What is the weight of this item ?,600 gram
images/train/51lKBAiIzEL.jpg,What is the width of this item ?,0.5 inch
images/train/41IcKqRv2YL.jpg,What is the width of this item ?,0.59 inch
images/train/612+G2zSlUL.jpg,What is the weight of this item ?,31.0 gram
images/train/81J8SWyXLCL.jpg,What is the weight of this item ?,243.0 gram
images/train/71BVLb-32DL.jpg,What is the weight of this item ?,0.5 kilogram
images/train/51vRvKxqlvL.jpg,What is the height of this item ?,1209.0 millimetre
images/train/51ni7n-1yEL.jpg,What is the depth of this item ?,13.0 inch
images/train/41UegW07kwS.jpg,What is the height of this item ?,28.3 inch
images/train/515Yk2nZo9L.jpg,What is the width of this item ?,37.0 millimetre
images/train/81cuLltfepL.jpg,What is the weight of this item ?,250 gram
images/train/61kuZ7AnNeL.jpg,What is the weight of this item ?,50.0 gram
images/train/51OCk5TkOvL.jpg,What is the width of this item ?,4.0 centimetre
images/train/81lRUHGUklL.jpg,What is the weight of this item ?,500.0 gram
images/train/61CutDALRQL.jpg,What is the width of this item ?,11.6 inch
images/train/61AT+9mIf+L.jpg,What is the depth of this item ?,9.0 centimetre
images/train/51ndpKG-+5L.jpg,What is the depth of this item ?,6.0 centimetre
images/train/41p3L74EiPL.jpg,What is the volume of this item ?,500.0 millilitre
images/train/81qIA0RMyrL.jpg,What is the weight of this item ?,100.0 gram
images/train/5196O8WPIGL.jpg,What is the height of this item ?,29.5 inch
images/train/41Ovp8HNeyL.jpg,What is the height of this item ?,3.0 centimetre
images/train/716d1MR+ZBL.jpg,What is the weight of this item ?,3200.0 gram
images/train/51hif9tpanL.jpg,What is the height of this item ?,19.5 centimetre
images/train/514xIxyNrgL.jpg,What is the depth of this item ?,18.5 centimetre
images/train/41Sh-feovVL.jpg,What is the width of this item ?,10.0 centimetre
images/train/41LbX7Il5aL.jpg,What is the height of this item ?,19.0 inch
images/train/51B+hE3nY8L.jpg,What is the weight of this item ?,100 gram
images/train/61KQzkeq4fL.jpg,What is the weight of this item ?,12.0 gram
images/train/5102XCBIxIL.jpg,What is the depth of this item ?,26.0 centimetre
images/train/61l-395KCyL.jpg,What is the wattage of this item ?,60.9 watt
images/train/714WuieaudL.jpg,What is the weight of this item ?,70.0 gram
images/train/519q1+HSpsL.jpg,What is the width of this item ?,50.0 centimetre
images/train/617ZKjJXekS.jpg,What is the height of this item ?,11.0 centimetre
images/train/51ZeyzVZ-tL.jpg,What is the weight of this item ?,10.0 ounce
images/train/518LN4wxt3L.jpg,What is the depth of this item ?,105.0 millimetre
images/train/51vrVJA80aL.jpg,What is the width of this item ?,19.5 centimetre
images/train/515IdR3rOzS.jpg,What is the depth of this item ?,50.0 millimetre
images/train/71+RETRbPSL.jpg,What is the weight of this item ?,2.1 gram
images/train/61lmY0oOqcL.jpg,What is the weight of this item ?,25.0 kilogram
images/train/51hAX1QBJ7L.jpg,What is the width of this item ?,12.0 centimetre
images/train/61-dqp7c8TL.jpg,What is the height of this item ?,13.0 centimetre
images/train/41JG2D7p-0L.jpg,What is the width of this item ?,4.3 inch
images/train/61HB3aGFFCL.jpg,What is the weight of this item ?,60.0 gram
images/train/51xC-HaKrcL.jpg,What is the depth of this item ?,8.66 inch
images/train/618SnSRoQWL.jpg,What is the depth of this item ?,25.4 centimetre
images/train/61bmq4cHpqL.jpg,What is the weight of this item ?,100.0 gram
images/train/71vYHMWgm0L.jpg,What is the weight of this item ?,1000.0 milligram
images/train/511eAxte0pL.jpg,What is the depth of this item ?,29.7 centimetre
images/train/51cuXtUvt7L.jpg,What is the height of this item ?,180.0 centimetre
images/train/51-cDF5RasS.jpg,What is the height of this item ?,245.0 centimetre
images/train/51G-gtndc0L.jpg,What is the width of this item ?,2.1 centimetre
images/train/712Uw4mH3dL.jpg,What is the weight of this item ?,430.0 gram
images/train/81Juyy1KACL.jpg,What is the weight of this item ?,340 gram
images/train/51dZTMUJv4S.jpg,What is the depth of this item ?,6.0 millimetre
images/train/41+eH-ATUOL.jpg,What is the height of this item ?,15.0 inch
images/train/51oRfnAzwqS.jpg,What is the height of this item ?,75.0 centimetre
images/train/71tZ209ahzL.jpg,What is the weight of this item ?,1.0 ounce
images/train/61D3fth2uiL.jpg,What is the width of this item ?,7.48 inch
images/train/41p-Ro8ppxL.jpg,What is the weight of this item ?,7.0 gram
images/train/61FqV5ZUJuL.jpg,What is the height of this item ?,30.0 inch
images/train/51q9Q99eiWL.jpg,What is the depth of this item ?,5.0 centimetre
images/train/611mm1swEtS.jpg,What is the height of this item ?,15.7 inch
images/train/514kIPh-S5L.jpg,What is the depth of this item ?,15.7 inch
images/train/51oFaoZtEoL.jpg,What is the height of this item ?,120.0 millimetre
images/train/51t9r7kSqML.jpg,What is the height of this item ?,28.0 centimetre
images/train/71cV2fQzB+L.jpg,What is the wattage of this item ?,2.0 watt
images/train/71-QDEmziIL.jpg,What is the volume of this item ?,500.0 millilitre
images/train/610ld+Ntu5S.jpg,What is the depth of this item ?,40.0 centimetre
images/train/619oMNKXnyL.jpg,What is the weight of this item ?,370.0 gram
images/train/81EFZ3NbWXL.jpg,What is the weight of this item ?,18 gram
images/train/61t1Of-sCdL.jpg,What is the wattage of this item ?,140.0 watt
images/train/51WLH0SqN6L.jpg,What is the depth of this item ?,45.4 centimetre
images/train/71ZqC4seGfL.jpg,What is the weight of this item ?,1 kilogram
images/train/61iIDtLQo2L.jpg,What is the volume of this item ?,6.35 ounce
images/train/61DxUzMRdlL.jpg,What is the depth of this item ?,1.57 inch
images/train/51gocWKCIFL.jpg,What is the weight of this item ?,85.0 gram
images/train/615vMEhMqRL.jpg,What is the width of this item ?,2.68 inch
images/train/51Cybjlys-L.jpg,What is the width of this item ?,25.0 centimetre
images/train/6130oaDK2EL.jpg,What is the width of this item ?,47.0 inch
images/train/51IdAUVMSGL.jpg,What is the height of this item ?,126.0 centimetre
images/train/61RU7KvMKSL.jpg,What is the weight of this item ?,18 gram
images/train/71ba69Wu4-L.jpg,What is the weight of this item ?,180.0 gram
images/train/51YZ5DXzUWL.jpg,What is the height of this item ?,2.75 inch
images/train/61Bc98-nQ7L.jpg,What is the voltage of this item ?,12.0 volt
images/train/41KgvQKLbNL.jpg,What is the depth of this item ?,212.0 centimetre
images/train/51h6c+1dNfL.jpg,What is the height of this item ?,21.2 centimetre
images/train/61ZPcGbWqBL.jpg,What is the weight recommendation of this item ?,330 pound
images/train/51xueJU+RMS.jpg,What is the weight of this item ?,7.05 ounce
images/train/41qlo9jsfyL.jpg,What is the width of this item ?,1.2 centimetre
images/train/61BHxLkWOqL.jpg,What is the height of this item ?,22.5 centimetre
images/train/51vyJaoOXIL.jpg,What is the depth of this item ?,72.0 millimetre
images/train/51iFUTt+zdL.jpg,What is the weight of this item ?,240.0 gram
images/train/71ogGM+OTGL.jpg,What is the weight of this item ?,1000.0 pound
images/train/71uxmcbwCZL.jpg,What is the volume of this item ?,2.0 fluid ounce
images/train/61D7eCmO8RL.jpg,What is the height of this item ?,9.05 inch
images/train/51cKwznGGaL.jpg,What is the depth of this item ?,3.0 metre
images/train/51K7l7nRNSL.jpg,What is the depth of this item ?,35.0 centimetre
images/train/61cKTADbOML.jpg,What is the weight of this item ?,6.9 gram
images/train/718M34OcTGL.jpg,What is the weight of this item ?,111.4 gram
images/train/61A63X5QQ6L.jpg,What is the width of this item ?,4.5 inch
images/train/71kpMKW4slL.jpg,What is the wattage of this item ?,87.0 watt
images/train/414RZPDH2ZL.jpg,What is the weight of this item ?,30.0 gram
images/train/61ZyI8ZotIL.jpg,What is the volume of this item ?,4.0 fluid ounce
images/train/61N4fJQ2JQL.jpg,What is the weight of this item ?,10.0 gram
images/train/61Ao9FDg53L.jpg,What is the height of this item ?,7.5 inch
images/train/6149veLPDmL.jpg,What is the height of this item ?,30.0 centimetre
images/train/71Q2GaA84FL.jpg,What is the weight of this item ?,"[4.5, 7.5] kilogram"
images/train/51FAwSCBytL.jpg,What is the width of this item ?,3.3 centimetre
images/train/51POBSplo3L.jpg,What is the height of this item ?,10.6 inch
images/train/61EsCx1TDIL.jpg,What is the depth of this item ?,1.0 metre
images/train/61FO00V+buL.jpg,What is the height of this item ?,0.375 inch
images/train/51zovLB9+ZL.jpg,What is the width of this item ?,23.0 centimetre
images/train/511cP9Y000L.jpg,What is the weight of this item ?,200.0 gram
images/train/51p7inSoiJS.jpg,What is the width of this item ?,2.7 inch
images/train/51VhYK61xgL.jpg,What is the depth of this item ?,26.0 centimetre
images/train/81OA+PhHHYL.jpg,What is the voltage of this item ?,18.0 volt
images/train/71WyX921rXS.jpg,What is the weight of this item ?,"[30.0, 55.0] pound"
images/train/61vLYc7juZL.jpg,What is the weight of this item ?,1000 gram
images/train/51focxMQIUL.jpg,What is the height of this item ?,8.0 centimetre
images/train/71wSp5zkmOL.jpg,What is the weight of this item ?,13.0 gram
images/train/61y21LU+u0L.jpg,What is the weight of this item ?,2.51 gram
